Received Log:

[Feb 16, 2023 09:48:38] ASCII:
17822 total fuel pulse 	0.55 s	157.895 mL/min	2 counter	3456 total water pulse	0.0 % water	36.0% fuel
17823 total fuel pulse 	0.58 s	148.718 mL/min	3 counter	3456 total water pulse	0.0 % water	54.0% fuel
17824 total fuel pulse 	0.55 s	159.341 mL/min	4 counter	3456 total water pulse	0.0 % water	72.0% fuel
17825 total fuel pulse 	0.55 s	157.895 mL/min	5 counter	3457 total water pulse	10.0 % water	90.0% fuel
17826 total fuel pulse 	0.69 s	126.270 mL/min	1 counter	3457 total water pulse	10.0 % water	18.0% fuel
17827 total fuel pulse 	0.54 s	162.011 mL/min	2 counter	3457 total water pulse	0.0 % water	36.0% fuel
17828 total fuel pulse 	0.52 s	166.031 mL/min	3 counter	3457 total water pulse	0.0 % water	54.0% fuel
17829 total fuel pulse 	0.50 s	175.758 mL/min	4 counter	3457 total water pulse	0.0 % water	72.0% fuel
17830 total fuel pulse 	0.49 s	176.471 mL/min	5 counter	3458 total water pulse	10.0 % water	90.0% fuel
17831 total fuel pulse 	0.61 s	142.857 mL/min	1 counter	3458 total water pulse	0.0 % water	18.0% fuel
17832 total fuel pulse 	0.48 s	181.250 mL/min	2 counter	3458 total water pulse	0.0 % water	36.0% fuel
17833 total fuel pulse 	0.47 s	185.106 mL/min	3 counter	3458 total water pulse	0.0 % water	54.0% fuel
17834 total fuel pulse 	0.46 s	189.956 mL/min	4 counter	3458 total water pulse	0.0 % water	72.0% fuel
17835 total fuel pulse 	0.46 s	188.720 mL/min	5 counter	3459 total water pulse	10.0 % water	90.0% fuel
17836 total fuel pulse 	0.56 s	155.635 mL/min	1 counter	3459 total water pulse	0.0 % water	18.0% fuel
17837 total fuel pulse 	0.48 s	182.773 mL/min	2 counter	3459 total water pulse	0.0 % water	36.0% fuel
17838 total fuel pulse 	0.45 s	193.333 mL/min	3 counter	3459 total water pulse	0.0 % water	54.0% fuel
17839 total fuel pulse 	0.45 s	191.630 mL/min	4 counter	3459 total water pulse	0.0 % water	72.0% fuel
17840 total fuel pulse 	0.45 s	193.333 mL/min	5 counter	3460 total water pulse	10.0 % water	90.0% fuel
17841 total fuel pulse 	0.55 s	159.049 mL/min	1 counter	3460 total water pulse	0.0 % water	18.0% fuel
17842 total fuel pulse 	0.47 s	185.501 mL/min	2 counter	3460 total water pulse	0.0 % water	36.0% fuel
17843 total fuel pulse 	0.46 s	191.209 mL/min	3 counter	3460 total water pulse	0.0 % water	54.0% fuel
17844 total fuel pulse 	0.45 s	192.053 mL/min	4 counter	3460 total water pulse	0.0 % water	72.0% fuel
17845 total fuel pulse 	0.46 s	187.500 mL/min	5 counter	3461 total water pulse	10.0 % water	90.0% fuel
17846 total fuel pulse 	0.60 s	144.518 mL/min	1 counter	3461 total water pulse	0.0 % water	18.0% fuel
17847 total fuel pulse 	0.50 s	173.307 mL/min	2 counter	3461 total water pulse	0.0 % water	36.0% fuel
17848 total fuel pulse 	0.50 s	174.349 mL/min	3 counter	3461 total water pulse	0.0 % water	54.0% fuel
17849 total fuel pulse 	0.51 s	169.922 mL/min	4 counter	3461 total water pulse	0.0 % water	72.0% fuel
17850 total fuel pulse 	0.53 s	165.399 mL/min	5 counter	3462 total water pulse	10.0 % water	90.0% fuel
17851 total fuel pulse 	0.70 s	124.821 mL/min	1 counter	3462 total water pulse	0.0 % water	18.0% fuel
17852 total fuel pulse 	0.56 s	154.529 mL/min	2 counter	3462 total water pulse	0.0 % water	36.0% fuel
17853 total fuel pulse 	0.57 s	152.900 mL/min	3 counter	3462 total water pulse	0.0 % water	54.0% fuel
17854 total fuel pulse 	0.59 s	147.959 mL/min	4 counter	3462 total water pulse	0.0 % water	72.0% fuel
17855 total fuel pulse 	0.61 s	143.802 mL/min	5 counter	3463 total water pulse	10.0 % water	90.0% fuel
17856 total fuel pulse 	0.81 s	107.540 mL/min	1 counter	3463 total water pulse	0.0 % water	18.0% fuel
17857 total fuel pulse 	0.68 s	127.566 mL/min	2 counter	3463 total water pulse	0.0 % water	36.0% fuel
17858 total fuel pulse 	0.69 s	126.087 mL/min	3 counter	3463 total water pulse	0.0 % water	54.0% fuel
17859 total fuel pulse 	0.73 s	119.835 mL/min	4 counter	3463 total water pulse	0.0 % water	72.0% fuel
17860 total fuel pulse 	0.75 s	116.779 mL/min	5 counter	3463 total water pulse	10.0 % water	90.0% fuel
17861 total fuel pulse 	0.76 s	114.927 mL/min	1 counter	3463 total water pulse	0.0 % water	18.0% fuel
17862 total fuel pulse 	0.77 s	113.134 mL/min	2 counter	3463 total water pulse	0.0 % water	36.0% fuel
17863 total fuel pulse 	0.79 s	110.546 mL/min	3 counter	3463 total water pulse	0.0 % water	54.0% fuel
17864 total fuel pulse 	0.80 s	109.296 mL/min	4 counter	3463 total water pulse	0.0 % water	72.0% fuel
17865 total fuel pulse 	0.80 s	108.886 mL/min	5 counter	3464 total water pulse	10.0 % water	90.0% fuel
17866 total fuel pulse 	0.99 s	88.057 mL/min	1 counter	3464 total water pulse	0.0 % water	18.0% fuel
17867 total fuel pulse 	0.78 s	110.969 mL/min	2 counter	3464 total water pulse	0.0 % water	36.0% fuel
17868 total fuel pulse 	0.77 s	113.134 mL/min	3 counter	3464 total water pulse	0.0 % water	54.0% fuel
17869 total fuel pulse 	0.75 s	116.466 mL/min	4 counter	3464 total water pulse	0.0 % water	72.0% fuel
17870 total fuel pulse 	0.72 s	120.332 mL/min	5 counter	3465 total water pulse	10.0 % water	90.0% fuel
17871 total fuel pulse 	0.84 s	103.571 mL/min	1 counter	3465 total water pulse	0.0 % water	18.0% fuel
17872 total fuel pulse 	0.67 s	129.851 mL/min	2 counter	3465 total water pulse	0.0 % water	36.0% fuel
17873 total fuel pulse 	0.65 s	133.231 mL/min	3 counter	3465 total water pulse	0.0 % water	54.0% fuel
17874 total fuel pulse 	0.63 s	137.224 mL/min	4 counter	3465 total water pulse	0.0 % water	72.0% fuel
17875 total fuel pulse 	0.62 s	140.777 mL/min	5 counter	3466 total water pulse	10.0 % water	90.0% fuel
17876 total fuel pulse 	0.92 s	94.258 mL/min	1 counter	3466 total water pulse	0.0 % water	18.0% fuel
17877 total fuel pulse 	0.66 s	131.420 mL/min	2 counter	3466 total water pulse	0.0 % water	36.0% fuel
17878 total fuel pulse 	0.66 s	132.420 mL/min	3 counter	3466 total water pulse	0.0 % water	54.0% fuel
17879 total fuel pulse 	0.63 s	137.008 mL/min	4 counter	3466 total water pulse	0.0 % water	72.0% fuel
17880 total fuel pulse 	0.65 s	134.467 mL/min	5 counter	3467 total water pulse	10.0 % water	90.0% fuel
17881 total fuel pulse 	0.84 s	103.695 mL/min	1 counter	3467 total water pulse	0.0 % water	18.0% fuel
17882 total fuel pulse 	0.67 s	130.631 mL/min	2 counter	3467 total water pulse	0.0 % water	36.0% fuel
17883 total fuel pulse 	0.65 s	133.436 mL/min	3 counter	3467 total water pulse	0.0 % water	54.0% fuel
17884 total fuel pulse 	0.67 s	129.272 mL/min	4 counter	3467 total water pulse	0.0 % water	72.0% fuel
17885 total fuel pulse 	0.67 s	130.045 mL/min	5 counter	3468 total water pulse	10.0 % water	90.0% fuel
17886 total fuel pulse 	0.87 s	100.230 mL/min	1 counter	3468 total water pulse	0.0 % water	18.0% fuel
17887 total fuel pulse 	0.70 s	123.404 mL/min	2 counter	3468 total water pulse	0.0 % water	36.0% fuel
17888 total fuel pulse 	0.69 s	125.180 mL/min	3 counter	3468 total water pulse	0.0 % water	54.0% fuel
17889 total fuel pulse 	0.71 s	122.881 mL/min	4 counter	3468 total water pulse	0.0 % water	72.0% fuel
17890 total fuel pulse 	0.68 s	127.193 mL/min	5 counter	3469 total water pulse	10.0 % water	90.0% fuel
17891 total fuel pulse 	0.86 s	101.636 mL/min	1 counter	3469 total water pulse	0.0 % water	18.0% fuel
17892 total fuel pulse 	0.68 s	127.379 mL/min	2 counter	3469 total water pulse	0.0 % water	36.0% fuel
17893 total fuel pulse 	0.60 s	145.485 mL/min	3 counter	3469 total water pulse	0.0 % water	54.0% fuel
17894 total fuel pulse 	0.58 s	149.742 mL/min	4 counter	3469 total water pulse	0.0 % water	72.0% fuel
17895 total fuel pulse 	0.56 s	154.529 mL/min	5 counter	3470 total water pulse	10.0 % water	90.0% fuel
17896 total fuel pulse 	0.67 s	130.240 mL/min	1 counter	3470 total water pulse	0.0 % water	18.0% fuel
17897 total fuel pulse 	0.53 s	162.921 mL/min	2 counter	3470 total water pulse	0.0 % water	36.0% fuel
17898 total fuel pulse 	0.51 s	169.261 mL/min	3 counter	3470 total water pulse	0.0 % water	54.0% fuel
17899 total fuel pulse 	0.49 s	179.012 mL/min	4 counter	3470 total water pulse	0.0 % water	72.0% fuel
17900 total fuel pulse 	0.47 s	183.932 mL/min	5 counter	3471 total water pulse	10.0 % water	90.0% fuel
17901 total fuel pulse 	0.58 s	149.228 mL/min	1 counter	3471 total water pulse	0.0 % water	18.0% fuel
17902 total fuel pulse 	0.48 s	180.873 mL/min	2 counter	3471 total water pulse	0.0 % water	36.0% fuel
17903 total fuel pulse 	0.44 s	195.946 mL/min	3 counter	3471 total water pulse	0.0 % water	54.0% fuel
17904 total fuel pulse 	0.44 s	195.506 mL/min	4 counter	3471 total water pulse	0.0 % water	72.0% fuel
17905 total fuel pulse 	0.44 s	197.279 mL/min	5 counter	3472 total water pulse	10.0 % water	90.0% fuel
17906 total fuel pulse 	0.55 s	159.049 mL/min	1 counter	3472 total water pulse	0.0 % water	18.0% fuel
17907 total fuel pulse 	0.47 s	185.897 mL/min	2 counter	3472 total water pulse	0.0 % water	36.0% fuel
17908 total fuel pulse 	0.43 s	201.389 mL/min	3 counter	3472 total water pulse	0.0 % water	54.0% fuel
17909 total fuel pulse 	0.44 s	199.541 mL/min	4 counter	3472 total water pulse	0.0 % water	72.0% fuel
17910 total fuel pulse 	0.43 s	204.706 mL/min	5 counter	3473 total water pulse	10.0 % water	90.0% fuel
17911 total fuel pulse 	0.52 s	166.031 mL/min	1 counter	3473 total water pulse	0.0 % water	18.0% fuel
17912 total fuel pulse 	0.44 s	195.506 mL/min	2 counter	3473 total water pulse	0.0 % water	36.0% fuel
17913 total fuel pulse 	0.43 s	204.706 mL/min	3 counter	3473 total water pulse	0.0 % water	54.0% fuel
17914 total fuel pulse 	0.42 s	207.637 mL/min	4 counter	3473 total water pulse	0.0 % water	72.0% fuel
17915 total fuel pulse 	0.43 s	204.225 mL/min	5 counter	3474 total water pulse	10.0 % water	90.0% fuel
17916 total fuel pulse 	0.51 s	171.598 mL/min	1 counter	3474 total water pulse	0.0 % water	18.0% fuel
17917 total fuel pulse 	0.45 s	195.067 mL/min	2 counter	3474 total water pulse	0.0 % water	36.0% fuel
17918 total fuel pulse 	0.43 s	201.389 mL/min	3 counter	3474 total water pulse	0.0 % water	54.0% fuel
17919 total fuel pulse 	0.43 s	202.326 mL/min	4 counter	3474 total water pulse	0.0 % water	72.0% fuel
17920 total fuel pulse 	0.43 s	201.389 mL/min	5 counter	3475 total water pulse	10.0 % water	90.0% fuel
17921 total fuel pulse 	0.55 s	158.470 mL/min	1 counter	3475 total water pulse	0.0 % water	18.0% fuel
17922 total fuel pulse 	0.47 s	183.158 mL/min	2 counter	3475 total water pulse	0.0 % water	36.0% fuel
17923 total fuel pulse 	0.46 s	189.130 mL/min	3 counter	3475 total water pulse	0.0 % water	54.0% fuel
17924 total fuel pulse 	0.47 s	184.713 mL/min	4 counter	3475 total water pulse	0.0 % water	72.0% fuel
17925 total fuel pulse 	0.49 s	178.279 mL/min	5 counter	3476 total water pulse	10.0 % water	90.0% fuel
17926 total fuel pulse 	0.67 s	129.851 mL/min	1 counter	3476 total water pulse	0.0 % water	18.0% fuel
17927 total fuel pulse 	0.57 s	153.439 mL/min	2 counter	3476 total water pulse	0.0 % water	36.0% fuel
17928 total fuel pulse 	0.59 s	146.959 mL/min	3 counter	3476 total water pulse	0.0 % water	54.0% fuel
17929 total fuel pulse 	0.68 s	128.130 mL/min	4 counter	3476 total water pulse	0.0 % water	72.0% fuel
17930 total fuel pulse 	0.68 s	128.130 mL/min	5 counter	3477 total water pulse	10.0 % water	90.0% fuel
17931 total fuel pulse 	0.93 s	94.054 mL/min	1 counter	3477 total water pulse	0.0 % water	18.0% fuel
17932 total fuel pulse 	0.74 s	118.367 mL/min	2 counter	3477 total water pulse	0.0 % water	36.0% fuel
17933 total fuel pulse 	0.73 s	118.690 mL/min	3 counter	3477 total water pulse	0.0 % water	54.0% fuel
17934 total fuel pulse 	0.76 s	114.776 mL/min	4 counter	3477 total water pulse	0.0 % water	72.0% fuel
17935 total fuel pulse 	0.75 s	116.310 mL/min	5 counter	3477 total water pulse	0.0 % water	90.0% fuel
17936 total fuel pulse 	0.94 s	92.949 mL/min	1 counter	3478 total water pulse	0.0 % water	18.0% fuel
17937 total fuel pulse 	0.77 s	113.281 mL/min	2 counter	3478 total water pulse	0.0 % water	36.0% fuel
17938 total fuel pulse 	0.76 s	113.874 mL/min	3 counter	3478 total water pulse	0.0 % water	54.0% fuel
17939 total fuel pulse 	0.76 s	115.079 mL/min	4 counter	3478 total water pulse	0.0 % water	72.0% fuel
17940 total fuel pulse 	0.77 s	113.134 mL/min	5 counter	3479 total water pulse	10.0 % water	90.0% fuel
17941 total fuel pulse 	0.94 s	92.553 mL/min	1 counter	3479 total water pulse	0.0 % water	18.0% fuel
17942 total fuel pulse 	0.78 s	111.538 mL/min	2 counter	3479 total water pulse	0.0 % water	36.0% fuel
17943 total fuel pulse 	0.78 s	111.682 mL/min	3 counter	3479 total water pulse	0.0 % water	54.0% fuel
17944 total fuel pulse 	0.79 s	109.572 mL/min	4 counter	3479 total water pulse	0.0 % water	72.0% fuel
17945 total fuel pulse 	0.81 s	107.540 mL/min	5 counter	3480 total water pulse	10.0 % water	90.0% fuel
17946 total fuel pulse 	1.12 s	77.818 mL/min	1 counter	3480 total water pulse	0.0 % water	18.0% fuel
17947 total fuel pulse 	1.00 s	86.653 mL/min	2 counter	3480 total water pulse	0.0 % water	36.0% fuel
17948 total fuel pulse 	1.09 s	80.184 mL/min	3 counter	3480 total water pulse	0.0 % water	54.0% fuel
17949 total fuel pulse 	1.09 s	80.111 mL/min	4 counter	3480 total water pulse	0.0 % water	72.0% fuel
17950 total fuel pulse 	1.07 s	81.461 mL/min	5 counter	3481 total water pulse	10.0 % water	90.0% fuel
17951 total fuel pulse 	1.28 s	67.863 mL/min	1 counter	3481 total water pulse	0.0 % water	18.0% fuel
17952 total fuel pulse 	0.88 s	99.202 mL/min	2 counter	3481 total water pulse	0.0 % water	36.0% fuel
17953 total fuel pulse 	0.76 s	114.625 mL/min	3 counter	3481 total water pulse	0.0 % water	54.0% fuel
17954 total fuel pulse 	0.66 s	131.420 mL/min	4 counter	3481 total water pulse	0.0 % water	72.0% fuel
17955 total fuel pulse 	0.57 s	153.169 mL/min	5 counter	3482 total water pulse	10.0 % water	90.0% fuel
17956 total fuel pulse 	0.72 s	121.170 mL/min	1 counter	3482 total water pulse	0.0 % water	18.0% fuel
17957 total fuel pulse 	0.54 s	162.617 mL/min	2 counter	3482 total water pulse	0.0 % water	36.0% fuel
10:40 AM
17958 total fuel pulse 	0.52 s	168.605 mL/min	3 counter	3482 total water pulse	0.0 % water	54.0% fuel
17959 total fuel pulse 	0.49 s	178.645 mL/min	4 counter	3482 total water pulse	0.0 % water	72.0% fuel
17960 total fuel pulse 	0.47 s	185.106 mL/min	5 counter	3483 total water pulse	10.0 % water	90.0% fuel
17961 total fuel pulse 	0.57 s	151.568 mL/min	1 counter	3483 total water pulse	0.0 % water	18.0% fuel
17962 total fuel pulse 	0.48 s	182.390 mL/min	2 counter	3483 total water pulse	0.0 % water	36.0% fuel
17963 total fuel pulse 	0.45 s	192.478 mL/min	3 counter	3483 total water pulse	0.0 % water	54.0% fuel
17964 total fuel pulse 	0.45 s	193.764 mL/min	4 counter	3483 total water pulse	0.0 % water	72.0% fuel
17965 total fuel pulse 	0.45 s	193.333 mL/min	5 counter	3484 total water pulse	10.0 % water	90.0% fuel
17966 total fuel pulse 	0.51 s	169.591 mL/min	1 counter	3484 total water pulse	0.0 % water	18.0% fuel
17967 total fuel pulse 	0.44 s	196.388 mL/min	2 counter	3484 total water pulse	0.0 % water	36.0% fuel
17968 total fuel pulse 	0.42 s	207.143 mL/min	3 counter	3484 total water pulse	0.0 % water	54.0% fuel
17969 total fuel pulse 	0.42 s	207.637 mL/min	4 counter	3484 total water pulse	0.0 % water	72.0% fuel
17970 total fuel pulse 	0.41 s	210.145 mL/min	5 counter	3485 total water pulse	10.0 % water	90.0% fuel
17971 total fuel pulse 	0.52 s	166.667 mL/min	1 counter	3485 total water pulse	0.0 % water	18.0% fuel
17972 total fuel pulse 	0.45 s	191.630 mL/min	2 counter	3485 total water pulse	0.0 % water	36.0% fuel
17973 total fuel pulse 	0.42 s	205.189 mL/min	3 counter	3485 total water pulse	0.0 % water	54.0% fuel
17974 total fuel pulse 	0.42 s	205.189 mL/min	4 counter	3485 total water pulse	0.0 % water	72.0% fuel
17975 total fuel pulse 	0.43 s	202.797 mL/min	5 counter	3486 total water pulse	10.0 % water	90.0% fuel
17976 total fuel pulse 	0.53 s	163.227 mL/min	1 counter	3486 total water pulse	10.0 % water	18.0% fuel
17977 total fuel pulse 	0.46 s	189.956 mL/min	2 counter	3486 total water pulse	0.0 % water	36.0% fuel
17978 total fuel pulse 	0.44 s	197.727 mL/min	3 counter	3486 total water pulse	0.0 % water	54.0% fuel
17979 total fuel pulse 	0.44 s	198.178 mL/min	4 counter	3486 total water pulse	0.0 % water	72.0% fuel
17980 total fuel pulse 	0.45 s	193.333 mL/min	5 counter	3487 total water pulse	10.0 % water	90.0% fuel
17981 total fuel pulse 	0.55 s	157.609 mL/min	1 counter	3487 total water pulse	0.0 % water	18.0% fuel
17982 total fuel pulse 	0.49 s	178.279 mL/min	2 counter	3487 total water pulse	0.0 % water	36.0% fuel
17983 total fuel pulse 	0.48 s	179.752 mL/min	3 counter	3487 total water pulse	0.0 % water	54.0% fuel
17984 total fuel pulse 	0.49 s	178.645 mL/min	4 counter	3487 total water pulse	0.0 % water	72.0% fuel
17985 total fuel pulse 	0.50 s	173.653 mL/min	5 counter	3487 total water pulse	10.0 % water	90.0% fuel
17986 total fuel pulse 	0.52 s	168.279 mL/min	1 counter	3487 total water pulse	0.0 % water	18.0% fuel
17987 total fuel pulse 	0.53 s	163.227 mL/min	2 counter	3487 total water pulse	0.0 % water	36.0% fuel
17988 total fuel pulse 	0.54 s	162.313 mL/min	3 counter	3487 total water pulse	0.0 % water	54.0% fuel
17989 total fuel pulse 	0.54 s	161.111 mL/min	4 counter	3487 total water pulse	0.0 % water	72.0% fuel
17990 total fuel pulse 	0.56 s	156.194 mL/min	5 counter	3488 total water pulse	10.0 % water	90.0% fuel
17991 total fuel pulse 	0.69 s	125.904 mL/min	1 counter	3488 total water pulse	0.0 % water	18.0% fuel
17992 total fuel pulse 	0.56 s	155.357 mL/min	2 counter	3488 total water pulse	0.0 % water	36.0% fuel
17993 total fuel pulse 	0.56 s	154.529 mL/min	3 counter	3488 total water pulse	0.0 % water	54.0% fuel
17994 total fuel pulse 	0.56 s	154.804 mL/min	4 counter	3488 total water pulse	0.0 % water	72.0% fuel
17995 total fuel pulse 	0.56 s	156.194 mL/min	5 counter	3489 total water pulse	10.0 % water	90.0% fuel
17996 total fuel pulse 	0.72 s	121.508 mL/min	1 counter	3489 total water pulse	0.0 % water	18.0% fuel
17997 total fuel pulse 	0.58 s	150.780 mL/min	2 counter	3489 total water pulse	0.0 % water	36.0% fuel
17998 total fuel pulse 	0.56 s	155.635 mL/min	3 counter	3489 total water pulse	0.0 % water	54.0% fuel
17999 total fuel pulse 	0.54 s	160.517 mL/min	4 counter	3489 total water pulse	0.0 % water	72.0% fuel
18000 total fuel pulse 	0.53 s	165.399 mL/min	5 counter	3490 total water pulse	10.0 % water	90.0% fuel
18001 total fuel pulse 	0.68 s	127.941 mL/min	1 counter	3490 total water pulse	0.0 % water	18.0% fuel
18002 total fuel pulse 	0.53 s	164.151 mL/min	2 counter	3490 total water pulse	0.0 % water	36.0% fuel
18003 total fuel pulse 	0.52 s	168.279 mL/min	3 counter	3490 total water pulse	0.0 % water	54.0% fuel
18004 total fuel pulse 	0.50 s	174.000 mL/min	4 counter	3490 total water pulse	0.0 % water	72.0% fuel
18005 total fuel pulse 	0.48 s	180.124 mL/min	5 counter	3491 total water pulse	10.0 % water	90.0% fuel
18006 total fuel pulse 	0.59 s	146.712 mL/min	1 counter	3491 total water pulse	0.0 % water	18.0% fuel
18007 total fuel pulse 	0.49 s	179.012 mL/min	2 counter	3491 total water pulse	0.0 % water	36.0% fuel
18008 total fuel pulse 	0.47 s	186.295 mL/min	3 counter	3491 total water pulse	0.0 % water	54.0% fuel
18009 total fuel pulse 	0.46 s	189.130 mL/min	4 counter	3491 total water pulse	0.0 % water	72.0% fuel
18010 total fuel pulse 	0.46 s	189.956 mL/min	5 counter	3492 total water pulse	10.0 % water	90.0% fuel
18011 total fuel pulse 	0.55 s	158.182 mL/min	1 counter	3492 total water pulse	0.0 % water	18.0% fuel
18012 total fuel pulse 	0.47 s	186.695 mL/min	2 counter	3492 total water pulse	0.0 % water	36.0% fuel
18013 total fuel pulse 	0.46 s	191.209 mL/min	3 counter	3492 total water pulse	0.0 % water	54.0% fuel
